Gene	Mono_A375_1	Mono_A375_2	Mono_A375_3	CC_A375_1	CC_A375_2	CC_A375_3
ARHGEF10	526.978777	525.2649314	562.0079852	492.5024878	447.8294668	507.7423736
ARHGEF10L	324.9042084	329.4204541	338.3817712	243.7638576	219.5242484	234.8949567
ARHGEF11	1646.313397	1727.448723	1744.872959	1380.996875	1286.899927	1331.413335
ARHGEF12	2413.008084	2267.778614	2233.31969	2018.762723	2078.162885	2207.397147
ARHGEF15	2.971684833	2.008661306	0	0	0	0
ARHGEF16	37.64134121	47.20354068	47.07920295	28.8536811	35.12387975	34.87523374
ARHGEF17	378.3945354	346.4940752	346.228305	278.5872658	255.6237915	220.5345663
ARHGEF18	591.3652817	575.4814641	624.7802558	706.4177098	811.7518875	859.5719375
ARHGEF19	222.8763625	212.9180984	219.7029471	244.7588121	223.4269017	196.9424964
ARHGEF19-AS1	0	0	0	0	0	0
ARHGEF2	11694.57038	11192.26079	11937.5204	14490.51764	14625.19326	14711.19419
ARHGEF25	287.2628672	307.3251798	331.5160541	249.7335847	203.9136352	193.8652699
ARHGEF26	61.41481988	66.28582309	48.06001968	43.77799892	36.09954307	41.02968675
ARHGEF26-AS1	1.981123222	1.004330653	0.980816728	0.994954521	2.926989979	0
ARHGEF28	689.4308812	717.0920861	726.7851955	2143.132038	2180.607534	2349.975309
ARHGEF3	212.9707463	222.9614049	199.1057958	183.0716318	212.6946051	190.7880434
ARHGEF3-AS1	0	0	0	0	0	0
ARHGEF33	0.990561611	0	0	1.989909042	0	2.051484338
ARHGEF34P	0	1.004330653	0	0	0.975663326	0
ARHGEF35	1.981123222	0	0	0.994954521	0	1.025742169
ARHGEF37	744.9023314	708.0531102	672.8402755	188.0464044	183.4247053	169.2474579
ARHGEF38	0	2.008661306	0	1.989909042	0.975663326	0
ARHGEF38-IT1	0	0	0	0	0	0
ARHGEF39	91.1316682	129.5586542	97.10085608	79.59636167	121.9579158	138.4751928
ARHGEF4	482.4035045	456.970447	512.9671488	365.1483091	360.0197674	316.9543302
ARHGEF40	1144.098661	1103.759387	1044.569815	420.8657623	322.944561	294.3880025
ARHGEF5	7.924492887	8.034645222	7.846533825	4.974772604	5.853979958	7.180195182
ARHGEF6	493.2996822	470.0267455	459.0222287	264.6579025	244.8914949	250.2810892
ARHGEF7	1222.353028	1278.512921	1329.006667	1292.445923	1328.85345	1298.589586
ARHGEF7-AS1	0	0	0	0	0	0
ARHGEF7-AS2	0	0	0	0	0	0
ARHGEF7-IT1	0.990561611	0	0	0	0	0
ARHGEF9	681.5063883	656.8322469	657.1472078	453.6992615	413.6812504	425.6830001
ARHGEF9-IT1	0	0	0	0	0	0
ARID1A	1521.502634	1400.03693	1533.997363	1461.588191	1525.937442	1512.969699
ARID1B	834.0528764	864.7286921	886.6583222	961.1260671	779.5549977	842.1343206
ARID2	490.3279974	499.1523344	503.1589815	424.8455804	434.1701802	433.8889374
ARID3A	195.1406374	182.7881788	207.9331464	143.273451	161.9601122	156.9385518
ARID3B	48.53751894	58.25117786	67.67635424	62.68213481	70.24775949	94.36827953
ARID3C	0	1.004330653	0	0.994954521	0.975663326	1.025742169
ARID4A	261.5082653	255.0999858	216.7604969	262.6679935	222.4512384	200.0197229
ARID4B	1208.485165	1136.902299	1166.19109	942.2219312	949.3204165	915.9877568
ARID5A	136.6975023	161.6972351	141.2376088	79.59636167	58.53979958	62.5702723
ARID5B	381.3662202	308.3295104	307.9764526	269.6326751	191.230012	203.0969494
ARIH1	1033.15576	999.3089995	964.1428437	1232.748651	1276.167631	1365.262827
ARIH2	1837.491788	1696.314473	1711.525191	2449.57803	2546.481282	2598.204914
ARIH2OS	56.46201182	51.22086329	48.06001968	60.69222577	55.6128096	53.33859278
ARIH2P1	0.990561611	0	0	0.994954521	0	0
ARL1	1259.994369	1207.205445	1391.778937	1126.288518	1159.088032	1171.397557
ARL10	24.76404027	24.10393567	18.63551783	30.84359015	34.14821642	30.77226507
ARL11	0	0	0	0	0	0
ARL13A	0.990561611	0	0.980816728	0.994954521	3.902653305	4.102968675
ARL13B	383.3473434	405.7495837	401.1540418	559.1644407	565.8847293	565.183935
ARL14	0	0	0	0.994954521	0	0
ARL14EP	484.3846277	526.2692621	576.7202361	609.9071213	656.6214186	616.4710435
ARL14EPL	27.73572511	10.04330653	23.53960147	29.84863563	28.29423646	32.8237494
ARL15	357.5927415	321.3858089	348.1899385	187.0514499	198.0596552	191.8137856
ARL16	341.7437558	339.4637606	379.5760738	453.6992615	481.0020199	432.8631953
ARL17A	0.990561611	1.004330653	1.961633456	1.989909042	1.951326653	0
ARL17B	0	0	0.980816728	0	1.951326653	0
ARL2	840.9868077	837.6117644	846.4448363	1139.222926	1108.353539	1122.161933
ARL2-SNX15	0.990561611	0	0	0	0	1.025742169
ARL2BP	896.4582579	894.8586116	858.2146371	1183.000925	1314.218501	1377.571733
ARL2BPP1	0	0	0	0	0	0
ARL2BPP10	0	0	0	0	0	0
ARL2BPP2	0	0	0	0	0	0
ARL2BPP3	0	0	0	0	0	0
ARL2BPP4	0	0	0	0	0	0
ARL2BPP5	0	0	0	0	0	0
ARL2BPP6	0	0	0	0	0	0
ARL2BPP7	0	0	0	0	0	0
ARL2BPP8	0	0	0	0	0	0
ARL3	648.8178552	590.5464238	652.2431242	679.5539377	632.2298355	652.3720194
ARL4A	485.3751894	490.1133586	505.120615	484.5428516	549.2984527	580.5700676
ARL4AP1	0	0	0	0	0	0
ARL4AP2	0	0	0	0	0	0
ARL4C	1143.108099	1134.893638	1002.394696	828.7971159	672.2320318	769.3066266
ARL4D	836.0339996	844.642079	916.082824	491.5075333	521.0042163	520.0512796
ARL5A	583.4407888	555.394851	593.3941205	648.7103476	600.0329457	554.9265134
ARL5AP1	0	0	0	0	0	0
ARL5AP2	0	0	0	0	0	0
ARL5AP3	0	0	0	0	0	0
ARL5AP4	0	0	0	0	0	0
ARL5B	804.3360281	785.3865705	727.7660122	736.2663454	755.1634146	702.6333857
ARL5C	0.990561611	2.008661306	1.961633456	0	0.975663326	0
ARL6	199.1028838	209.9051064	239.3192817	109.4449973	106.3473026	113.8573807
ARL6IP1	2066.31152	2088.003427	2246.070307	1771.019047	1927.910733	1937.626957
ARL6IP1P1	0	0	0.980816728	0	0	0
ARL6IP1P2	0	0	0.980816728	0.994954521	0	1.025742169
ARL6IP1P3	0	0	0	0.994954521	0	0
ARL6IP4	20.80179383	15.06495979	17.65470111	14.92431781	14.63494989	23.59206988
ARL6IP5	4439.69714	4071.556466	4521.565117	2767.963477	2640.144961	2822.842449
ARL6IP6	447.7338481	467.0137536	503.1589815	430.8153075	433.1945169	462.6097182
ARL8A	998.4861038	1068.607815	999.4522459	985.9999302	1007.860216	1040.102559
ARL8B	1987.066592	2020.713273	1948.882839	1905.337907	1979.620889	1990.96555
ARL9	8.915054498	4.017322611	10.78898401	14.92431781	15.61061322	26.66929639
ARMC1	1051.976431	1017.386951	1048.493082	1064.601337	1082.986292	949.8372484
ARMC10	504.19586	533.2995766	561.0271685	684.5287103	737.6014747	791.8729544
ARMC10P1	2.971684833	0	0.980816728	0	0.975663326	1.025742169
ARMC12	15.84898577	11.04763718	15.69306765	7.959636167	9.756633263	12.30890603
ARMC2	29.71684833	42.18188742	31.3861353	31.83854467	27.31857314	29.7465229
ARMC2-AS1	0	0	0	0	0	0
ARMC3	0	0	0	0	0	0
ARMC4	53.49032699	46.19921003	57.86818696	92.53077044	130.7388857	117.9603494
ARMC4P1	0	1.004330653	0	0	0	0
ARMC5	505.1864216	467.0137536	482.5618302	379.0776724	323.9202243	282.0790964
ARMC6	1275.843355	1270.478276	1393.740571	2345.107806	2371.837546	2042.252658
ARMC7	334.8098245	338.45943	324.650337	242.7689031	233.183535	208.2256603
ARMC8	687.449758	672.9015374	749.3439803	700.4479827	671.2563685	716.993776
ARMC8P1	0	0	0	0	0	0
ARMC9	677.5441419	733.1613765	639.4925067	376.0928089	422.4622203	386.7047977
ARMCX1	9.905616109	3.012991958	2.942450184	6.964681646	7.805306611	10.25742169
ARMCX2	0	0	0	0.994954521	0	0
ARMCX3	536.8843931	528.2779234	481.5810135	345.2492187	340.5065009	304.6454242
ARMCX3-AS1	0	0	0	0	0	0
ARMCX4	10.89617772	11.04763718	10.78898401	10.94449973	9.756633263	5.128710844
ARMCX5	106.980654	104.4503879	100.0433063	132.3289513	153.1791422	154.8870675
ARMCX5-GPRASP2	37.64134121	32.13858089	31.3861353	25.86881754	22.44025651	27.69503856
ARMCX6	106.980654	117.5066864	116.7171906	124.3693151	122.9335791	125.1405446
ARMCX7P	0	0	0	0	0	0
ARMS2	1.981123222	2.008661306	2.942450184	0	0	0
ARMT1	807.3077129	691.9838198	997.4906125	588.0181218	611.7409056	644.166082
ARNT	763.723002	758.2696429	770.9219483	719.3521186	678.0860118	719.0452604
ARNT2	1238.202014	1411.084567	1323.121766	299.4813108	290.7476712	299.5167133
ARNTL	291.2251136	280.2082521	254.0315326	224.8597217	257.5751181	263.6157374
ARNTL2	428.9131775	423.8275355	502.1781648	417.8808988	469.29406	433.8889374
ARNTL2-AS1	0	0	0	0	0	0
ARPC1A	2766.638579	2929.632514	2727.651321	2723.190524	2585.507815	2860.794909
ARPC1B	6227.660848	6527.144913	5945.711006	3972.853402	3822.648913	3887.56282
ARPC2	4524.885439	4604.856043	4785.404816	4820.554653	4709.526876	4848.683232
ARPC3	1981.123222	1981.544378	1966.53754	2297.349989	2427.450356	2391.004996
ARPC3P1	2.971684833	1.004330653	0.980816728	0.994954521	0.975663326	0
ARPC3P2	0	0	0	0	2.926989979	0
ARPC3P5	0	0	0	1.989909042	1.951326653	1.025742169
ARPC4	1439.286021	1470.340076	1379.02832	1630.73046	1559.109995	1583.745909
ARPC4-TTLL3	0	0	0	0	0	0
ARPC5	6109.784016	6042.053207	5505.324295	5194.657553	5152.478026	5882.631338
ARPC5L	1240.183137	1299.603865	1161.287006	1333.239058	1486.910909	1714.015164
ARPIN	261.5082653	236.0177034	230.4919311	191.031268	169.7654188	202.0712073
ARPP19	2890.458781	2840.247086	3051.320841	2945.065382	2991.383758	3078.252249
ARPP21	55.47145021	60.25983917	67.67635424	16.91422685	19.51326653	36.92671808
ARPP21-AS1	0	0	0	0	0	0
ARR3	7.924492887	3.012991958	0.980816728	5.969727125	0	7.180195182
ARRB1	131.7446943	124.5370009	149.0841427	108.4500428	82.93138274	97.44550604
ARRB2	365.5172344	368.5893496	359.9597392	374.1028998	338.5551742	342.5978844
ARRDC1	1753.294051	1721.422739	1759.58521	2302.324761	2478.184849	2351.001051
ARRDC1-AS1	495.2808055	508.1913103	472.7536629	661.6447564	731.7474947	680.067058
ARRDC2	725.0910992	768.3129494	774.8452152	878.5448419	761.0173945	768.2808845
ARRDC3	646.8367319	605.6113836	736.5933628	764.125072	781.5063244	785.7185013
ARRDC4	251.6026492	214.9267597	240.3000984	692.4883465	669.3050419	543.6433495
ARRDC5	0	0	0	0	0	1.025742169
ARSA	441.7904785	462.9964309	401.1540418	357.188673	322.944561	381.5760868
ARSB	360.5644264	342.4767526	347.2091217	218.8899946	226.3538917	220.5345663
ARSD	448.7244097	419.8102129	412.9238425	526.3309415	494.6613064	506.7166314
ARSD-AS1	0	0	0	0	0	0
ARSDP1	0	0	0	0	0	0
ARSE	142.640872	119.5153477	125.5445412	62.68213481	62.44245288	80.00788917
ARSEP1	0	0	0	0	0	0
ARSF	0	0	0	0	0	0
ARSFP1	0	0	0	0	0	0
ARSG	119.8579549	125.5413316	115.7363739	92.53077044	90.73668935	137.4494506
ARSH	0	0	0	0	0	0
ARSI	4.952808055	6.025983917	5.884900369	2.984863563	1.951326653	2.051484338
ARSJ	332.8287013	351.5157285	323.6695203	526.3309415	511.247583	550.8235447
ARSK	438.8187936	374.6153335	442.3483444	243.7638576	273.1857314	245.1523784
ART1	0	0	0	0	0	0
ART2BP	0	0	0	0	0	0
ART2P	0.990561611	0	0	0	0	1.025742169
ART3	36.6507796	18.07795175	26.48205166	30.84359015	11.70795992	6.154453013
ART4	0	2.008661306	0	0	0	0
ART5	0	0	0	0	0	1.025742169
ARTN	27.73572511	39.16889546	23.53960147	17.90918138	15.61061322	9.23167952
ARV1	842.9679309	774.3389333	864.0995374	798.9484802	889.8049536	931.3738893
ARVCF	87.16942176	119.5153477	100.0433063	116.4096789	142.4468456	143.6039036
ARX	1.981123222	1.004330653	0.980816728	2.984863563	2.926989979	1.025742169
AS3MT	0	0	0	0	0	0
ASAH1	2603.195914	2509.822301	2474.600605	1409.850556	1270.313651	1383.726186
ASAH2	5.943369666	5.021653264	8.827350553	7.959636167	10.73229659	10.25742169
ASAH2B	54.4808886	41.17755676	51.98328659	67.65690742	81.95571941	85.13660002
ASAP1	862.7791631	884.8153051	981.7975448	1249.662878	1310.315847	1321.155913
ASAP2	855.8452318	859.7070388	858.2146371	1138.227972	1143.477418	1284.229195
ASAP3	268.4421966	294.2688813	300.1299188	115.4147244	93.66367933	76.93066266
ASB1	627.0254997	590.5464238	655.1855744	622.84153	610.7652423	678.0155736
ASB10	0	0	0	0	0	0
ASB11	0	0	1.961633456	0.994954521	0	0
ASB12	0	0	0	0	0	0
ASB13	561.6484334	531.2909153	576.7202361	554.1896681	660.5240719	608.2651061
ASB14	9.905616109	7.03031457	6.865717097	8.954590688	5.853979958	7.180195182
ASB15	0	0	0.980816728	0	0	1.025742169
ASB16	9.905616109	8.034645222	18.63551783	3.979818083	7.805306611	7.180195182
ASB16-AS1	82.21661371	76.32912961	75.52288806	83.57617975	75.12607613	77.95640483
ASB17	0	0	0	0	0	0
ASB18	0	0	0.980816728	0	0	0
ASB2	16.83954739	26.11259697	22.55878475	0	0	0
ASB3	30.70740994	28.12125828	27.46286839	30.84359015	38.05086973	18.46335904
ASB4	0	1.004330653	0	3.979818083	0	1.025742169
ASB5	0	0	0	0	0	0
ASB6	590.3747201	560.4165043	625.7610725	725.3218457	738.577138	682.1185423
ASB7	422.9698079	419.8102129	401.1540418	453.6992615	410.7542604	446.1978435
ASB8	526.978777	515.2216249	478.6385633	414.8960352	413.6812504	462.6097182
ASB9	165.423789	159.6885738	166.7388438	64.67204385	71.22342282	44.10691326
ASB9P1	0	0	0.980816728	0	0	0
ASCC1	563.6295566	512.2086329	506.1014317	420.8657623	436.1215069	422.6057736
ASCC2	766.6946869	719.1007474	735.6125461	1097.434836	1062.497362	986.7639664
ASCC3	837.0245612	839.6204257	850.3681033	1573.023097	1508.375502	1442.193489
ASCL1	0.990561611	2.008661306	0.980816728	0.994954521	1.951326653	2.051484338
ASCL2	0	0	0	0	0	0
ASCL3	0	1.004330653	0	0	0	0
ASCL4	0	0	0	0	0	0
ASCL5	6.933931276	12.05196783	11.76980074	10.94449973	7.805306611	3.077226507
ASF1A	567.5918031	583.5161093	613.9912718	553.1947136	519.0528896	513.8968266
ASF1B	268.4421966	294.2688813	294.2450184	180.0867683	204.8892985	250.2810892
ASGR1	19.81123222	20.08661306	23.53960147	14.92431781	10.73229659	11.28316386
ASGR2	0	1.004330653	0	0	0	0
ASH1L	1444.238829	1429.162519	1480.052443	1636.700187	1551.304689	1479.120207
ASH1L-AS1	76.27324404	63.27283113	66.69553751	120.389497	103.4203126	114.8831229
ASH1L-IT1	0	0	0	0	0	0
ASH2L	963.8164474	943.066483	971.0085608	1056.641701	1062.497362	1141.651034
ASH2LP1	0	0	0	0	0	0
ASIC1	242.6875947	224.9700662	247.1658155	274.6074478	292.6989979	253.3583157
ASIC2	0	1.004330653	0	0.994954521	0.975663326	1.025742169
ASIC3	63.3959431	75.32479896	46.09838622	38.80322631	35.12387975	31.79800723
ASIC4	11.88673933	10.04330653	9.808167281	1.989909042	0.975663326	1.025742169
ASIC5	0	1.004330653	0	0	0	0
ASIP	2.971684833	0	0.980816728	1.989909042	2.926989979	4.102968675
ASL	427.9226159	430.8578501	474.7152964	694.4782555	871.2673504	739.5601037
ASLP1	0.990561611	1.004330653	0	0	0	0
ASMT	0	0	0	0	0.975663326	0
ASMTL	174.3388435	169.7318803	179.4894612	206.9505403	194.1570019	206.1741759
ASMTL-AS1	13.86786255	19.0822824	6.865717097	9.949545208	13.65928657	5.128710844
ASNA1	2226.782501	2252.713654	2594.260246	2130.197629	2242.074324	2190.985273
ASNS	8905.148882	8633.226291	8638.052924	6773.650378	6657.926539	7294.052563
ASNSD1	734.9967153	698.0098037	913.1403739	757.1603904	799.0682643	785.7185013
ASNSP1	167.4049122	136.5889688	163.7963936	161.1826324	152.2034789	162.0672627
ASNSP3	0	0	0	0	0	0
ASNSP4	0	1.004330653	0	0	0	0
ASNSP6	0	0	0	0	0	0
ASPA	0.990561611	0	0.980816728	0	0.975663326	1.025742169
ASPDH	0	1.004330653	1.961633456	1.989909042	0.975663326	1.025742169
ASPG	0	0	0	0	5.853979958	1.025742169
ASPH	5184.599472	5149.203257	5072.784118	3680.336773	3888.994019	4102.968675
ASPHD1	223.8669241	210.9094371	233.4343813	172.1271321	167.8140921	118.9860916
ASPHD2	65.37706632	74.32046831	61.79145387	83.57617975	63.41811621	63.59601447
ASPM	1205.51348	1557.716842	1540.86308	1062.611428	1266.410998	1183.706463
ASPN	0	0	0	0	0	0
ASPRV1	40.61302605	19.0822824	33.34776876	15.91927233	18.5376032	14.36039036
ASPSCR1	702.3081821	649.8019324	690.4949766	783.0292079	751.2607613	702.6333857
ASRGL1	49.52808055	37.16023415	57.86818696	26.86377206	28.29423646	41.02968675
ASS1	286.2723056	265.1432923	310.9189028	226.8496308	240.9888416	226.6890193
ASS1P1	0	0	1.961633456	0	0	0
ASS1P10	0	0	0	0	0	0
ASS1P11	0.990561611	6.025983917	2.942450184	1.989909042	2.926989979	2.051484338
ASS1P12	14.85842416	16.06929044	18.63551783	11.93945425	20.48892985	19.48910121
ASS1P2	0.990561611	2.008661306	1.961633456	0	0	1.025742169
ASS1P4	0	0	0	0	0	0
ASS1P5	0.990561611	0	0	0	0	0
ASS1P6	0	0	0	0	0	0
ASS1P7	0	0	0	0	0.975663326	0
ASS1P9	0	0	0	0	0	0
ASTE1	129.763571	129.5586542	117.6980074	132.3289513	96.59066931	112.8316386
ASTL	0	0	0	0	0	0
ASTN1	301.1307297	301.2991958	319.7462534	255.7033119	276.1127213	270.7959326
ASTN2	50.51864216	51.22086329	58.84900369	138.2986784	166.8384288	124.1148024
ASTN2-AS1	0	0	0	0	0	0
ASUN	774.6191797	789.4038931	759.1521475	982.0201121	959.0770498	907.7818194
ASXL1	1384.805132	1415.10189	1446.704674	1495.416645	1341.537074	1392.957865
ASXL2	1122.306305	1045.50821	1156.382922	959.1361581	921.02618	1005.227325
ASXL3	0	0	0	0	0	0
ASZ1	0	0	0	0	0	0
ATAD1	3278.758932	2949.719127	3662.369663	3380.855462	3777.768399	3759.345049
ATAD2	2752.770717	2460.610099	2588.375345	2095.374221	2163.045594	2058.664533
ATAD2B	262.4988269	259.1173084	278.5519508	238.789085	263.4290981	259.5127687
ATAD3A	692.402566	678.9275213	663.0321082	1559.093734	1765.950621	1578.617198
ATAD3B	431.8848624	438.8924953	460.9838622	746.2158906	734.6744847	552.875029
ATAD3C	0.990561611	0	0.980816728	0	2.926989979	0
ATAD5	95.09391465	95.41141202	113.7747405	98.50049756	112.2012825	127.1920289
ATAT1	82.21661371	87.37676679	63.75308733	102.4803156	98.54199596	80.00788917
ATCAY	0	0	0.980816728	0	0	0
ATE1	985.6088029	900.8845956	966.1044772	1008.883884	1023.470829	1190.886658
ATE1-AS1	0.990561611	0	1.961633456	0.994954521	0	0
ATF1	869.7130944	823.5511353	946.4881426	1071.566019	1091.767262	1123.187675
ATF1P1	0	0	0.980816728	0	0	0
ATF2	631.9783078	593.5594158	627.722706	520.3612144	514.174573	532.3601856
ATF3	717.1666063	670.8928761	737.5741795	892.4742052	983.4686329	934.4511158
ATF4	10167.12437	10693.10846	9886.632619	7172.627141	6510.601376	6129.835201
ATF4P1	0	0	0	0	0	0
ATF4P3	1.981123222	4.017322611	2.942450184	2.984863563	2.926989979	3.077226507
ATF4P4	3.962246444	4.017322611	5.884900369	6.964681646	4.878316632	4.102968675
ATF5	320.9419619	312.346833	317.7846199	232.8193579	219.5242484	215.4058555
ATF6	2926.118999	2756.887642	3063.090642	2727.170342	2940.649266	3309.044237
ATF6B	2068.292644	2015.69162	2041.079611	1222.799106	1247.873394	1351.928179
ATF7	324.9042084	316.3641556	335.439321	375.0978544	365.8737474	418.5028049
ATF7IP	711.2232366	674.9101987	782.691749	618.861712	548.3227894	563.1324507
ATF7IP2	118.8673933	89.3854281	138.2951587	84.57113427	98.54199596	95.3940217
ATG10	232.7819786	264.1389617	249.1274489	225.8546762	245.8671582	207.1999181
ATG10-AS1	0	0	0	0	0	0
ATG10-IT1	0	0	0	0	0	0
ATG101	1059.900924	1062.581831	1200.519675	1324.284467	1350.318044	1305.769781
ATG12	1068.815978	1083.672774	1264.272763	2170.990764	2284.027847	2150.981328
ATG12P2	0	0	0	0	0	0
ATG13	1775.086407	1776.660925	1734.083975	1610.831369	1420.565803	1637.084501
ATG14	381.3662202	394.7019466	379.5760738	285.5519475	241.9645049	298.4909711
ATG16L1	788.4870423	830.5814499	745.4207134	758.1553449	738.577138	837.0056098
ATG16L2	123.8202014	111.4807025	107.8898401	121.3844515	163.9114388	112.8316386
ATG2A	1000.467227	1040.486556	1068.109417	962.1210217	898.5859235	980.6095134
ATG2B	571.5540495	596.5724078	570.8353357	530.3107596	495.6369698	504.6651471
ATG3	1307.541326	1270.478276	1433.954056	1436.714328	1763.023631	1907.880434
ATG3P1	0	0	0	0	0	0
ATG4A	234.7631018	210.9094371	224.6070307	153.2229962	158.0574589	144.6296458
ATG4AP1	0	0	0	0	0	0
ATG4B	733.0155921	729.1440539	732.6700959	738.2562545	772.7253544	740.5858459
ATG4C	233.7725402	266.147623	280.5135842	248.7386302	263.4290981	269.7701904
ATG4D	899.4299427	945.0751443	840.559936	804.9182074	831.265154	800.0788917
ATG5	670.6102106	598.5810691	711.0921279	669.6043925	761.0173945	766.2294001
ATG7	461.6017107	511.2043023	500.2165313	586.0282128	551.2497794	647.2433085
ATG9A	1750.322366	1694.305811	1759.58521	1229.763788	1243.970741	1226.787634
ATG9B	0.990561611	2.008661306	1.961633456	1.989909042	1.951326653	2.051484338
ATIC	1621.549357	1621.994004	1482.994893	2480.42162	2455.744592	2600.256398
ATL1	15.84898577	23.09960501	14.71225092	15.91927233	16.58627655	15.38613253
ATL2	1298.626272	1267.465284	1352.546268	949.1866129	1032.251799	1000.098615
ATL3	1461.078376	1411.084567	1477.109993	1344.183558	1406.906517	1304.744039
ATM	1741.407312	1668.193214	1701.717023	1090.470155	1084.937619	1107.801542
ATMIN	835.043438	828.5727886	774.8452152	880.5347509	763.9443845	896.4986556
ATN1	2386.262921	2306.947509	2364.749131	2863.479111	2625.510011	2613.591046
ATOH1	0	0	0	0	0	0
ATOH7	0.990561611	4.017322611	1.961633456	2.984863563	0.975663326	4.102968675
ATOH8	32.68853316	30.12991958	29.42450184	11.93945425	1.951326653	3.077226507
ATOX1	1805.793817	1732.470376	1602.654534	902.4237504	895.6589336	909.8333038
ATP10A	126.7918862	158.6842431	146.1416925	98.50049756	95.61500598	125.1405446
ATP10B	114.9051469	89.3854281	85.33105534	40.79313535	40.97785971	42.05542892
ATP10D	324.9042084	347.4984059	337.4009545	281.5721294	245.8671582	257.4612844
ATP11A	752.8268243	753.2479896	820.9436014	760.1452539	780.5306611	766.2294001
ATP11A-AS1	0	0	0	0	0	0
ATP11AUN	0	0	0	0	0	0
ATP11B	1791.925954	1716.401086	1815.491764	1286.476195	1422.51713	1512.969699
ATP11C	327.8758932	363.5676963	352.1132054	370.1230818	356.1171141	326.1860097
ATP12A	1.981123222	3.012991958	3.923266912	2.984863563	1.951326653	7.180195182
ATP13A1	2613.10153	2549.995527	2835.541161	3119.182423	2881.133803	2928.493892
ATP13A2	1708.718779	1810.808167	1872.379134	2151.091674	2350.372953	2438.189135
